,product_url,product_name,price,rating,number_of_reviews,ASIN,product_description,manufacturer
256,https://www.amazon.in//Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR/ref=sr_1_251?crid=2M096C61O4MLT&keywords=bags&qid=1675444891&sprefix=ba%2Caps%2C283&sr=8-251,"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",₹999,"1,290","1,290",,,
257,https://www.amazon.in//Lino-Perros-Womens-Sling-Gold/dp/B07MV38P1L/ref=sr_1_252?crid=2M096C61O4MLT&keywords=bags&qid=1675444891&sprefix=ba%2Caps%2C283&sr=8-252,Lino Perros Faux Leather Sling Bag,₹889,193,193,,,
258,https://www.amazon.in//ADISA-BP005-Weight-Casual-Backpack/dp/B07F3VDBV5/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1675444891&sprefix=ba%2Caps%2C283&sr=8-253,ADISA Light Weight Laptop Backpack 32 Ltrs,₹499,"5,549","5,549",,,
259,https://www.amazon.in//Baggit-Womens-Laptop-Bag-Large/dp/B0BNTL7Z7J/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1675444891&sprefix=ba%2Caps%2C283&sr=8-254,Baggit Women's Laptop Bag - Large (Blue),"₹1,217",1,1,,,
260,https://www.amazon.in//StarX-Compact-Nylon-Mesh-Medium-Orange/dp/B01NBTOX54/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1675444891&sprefix=ba%2Caps%2C283&sr=8-255,StarX Nylon 15 Cms Gym Bag(Orange Bag_Orange),₹237,135,135,,,
261,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1675444891&sprefix=ba%2Caps%2C283&sr=8-256,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,₹999,"3,058","3,058",,,
262,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3ODE4ODA2NTY2MjExMjA2OjE2NzU0NDQ4OTI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444892%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","₹1,169",3.9,(684),,,
263,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3ODE4ODA2NTY2MjExMjA2OjE2NzU0NDQ4OTI6c3BfYXRmX25leHQ6MjAxMDg1OTU1OTgwOTg6OjA6Og&url=%2FLavie-Sport-Chairman-Compatible-compartments%2Fdp%2FB0B45SWK51%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444892%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Lavie Sport Chairman Director Business Laptop Bags | Premium Leatherette Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,"₹1,099",4.1,(577),,,
264,https://www.amazon.in//Seagull-flight-fashion-Electronic-Accessories/dp/B0BRQDS8LN/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-259,"Seagull flight of fashion Single Layer Electronic Gadget Organizer Case , Tech Kit Accessories Organizer Bag with Mobile Stand - 27 x 20 x 3 cm - Grey - Model 2",₹449,4.2,(113),,,
265,https://www.amazon.in//Red-Lemon-Plus-15-6-inch-Travelling/dp/B09ZYRG5BG/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-260,"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 55L Outdoor and Camping 3in1 Office Bags, Travelling, Hiking Backpack with Water Bottle Holder (Black)","₹3,999",4.5,(258),,,
266,https://www.amazon.in//ADISA-litres-Laptop-Backpack-Earphone/dp/B08RWCLFHY/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-261,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs BP032 (Teal-Red),₹499,4.0,(159),,,
267,https://www.amazon.in//Lino-Perros-Womens-Handbag-White/dp/B07L4QGTR4/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-262,Lino Perros Faux Leather Handbag,"₹1,483",4.3,"(2,423)",,,
268,https://www.amazon.in//NISHIV-Capacity-Cosmetic-Cosmetics-Compartments/dp/B0BSV9KBX9/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-263,NISHIV Leather Makeup Bag Large Capacity Cosmetic Travel Bag Women's Makeup Travel Bag Portable Leather Cosmetics Bag Makeup Storage Bags with Handle and Divider Wide Opening Cosmetic Travel Makeup pouch Portable Leather Makeup Storage Bag Opens Flat with Compartments Toiletry Cosmetic Bag(MULTI COLOR),₹499,,,,,
269,https://www.amazon.in//Skybags-BPRDP10EBLU-RAGER-DAYPACK-BLUE/dp/B0B3XZFJV5/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-264,Skybags 35 Ltrs (41 Cms) Backpack(Bprdp10Eblu_Blue),₹519,4.0,(85),,,
270,https://www.amazon.in//Amazon-Basics-Stylish-Backpack-Laptop/dp/B09W4WRV5Q/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-265,"Amazon Basics - Laptop Backpack/Travel Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Stylish Design","₹1,859",1.0,(1),,,
271,https://www.amazon.in//DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-266,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,₹299,3.8,"(2,236)",,,
272,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3ODE4ODA2NTY2MjExMjA2OjE2NzU0NDQ4OTI6c3BfbXRmOjIwMDc4OTIwNzc5Mzk4OjowOjo&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444892%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014","₹5,600",4.0,(21),,,
273,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3ODE4ODA2NTY2MjExMjA2OjE2NzU0NDQ4OTI6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444892%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,"₹1,298",3.5,(10),,,
274,https://www.amazon.in//Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-269,"Artistix Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black)","₹1,783",4.5,(908),,,
275,https://www.amazon.in//Goatter-Hunter-Leather-Laptop-Messenger/dp/B0BQR4N3CM/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-270,"Goatter Hunter Leather 16"" Inch Laptop Messenger Bag/Office Bag For Men","₹2,499",4.1,(40),,,
276,https://www.amazon.in//uppercase-Backpack-1600EBP1-resistant-sustainable/dp/B0B68ZS5G1/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-271,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty",₹950,4.2,(154),,,
277,https://www.amazon.in//PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-272,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue),₹599,3.3,(110),,,
278,https://www.amazon.in//Isle-Coco-Hidesign-Womens-Sling/dp/B07L6N38Y3/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-273,Hidesign Women Sling Bag (Silver),"₹2,299",4.3,(70),,,
279,https://www.amazon.in//Szeentp-Casual-Waterproof-Laptop-Backpack/dp/B097YB4C76/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-274,Szeentp 34Ltr Casual Waterproof 18 Inch Black Laptop Bag/Backpack for Men Women Boys with Free Rain Cover,₹355,1.0,(1),,,
280,https://www.amazon.in//Resistance-Backpack-Students-Compartment-50x37x26Cm/dp/B09X5Y2CB2/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-275,wooum 48 L Casual Water Resistance Laptop Bag / Backpack for Men Women Boys Girls / Office School College Teens & Students with 15.6 Inch Laptop Compartment 50x37x26Cm,₹569,3.7,(48),,,
281,https://www.amazon.in//HIMART-Waterproof-Multipurpose-Cosmetic-Organizer/dp/B0BRTZZC8K/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1675444892&sprefix=ba%2Caps%2C283&sr=8-276,HIMART Waterproof Multipurpose Zipper Cosmetic Travel Wash Bag Toiletry Makeup Organizer Portable Carry Bag Pouch Home & Travel Toiletry Bag for Women Girls. (Big Pink wash Bag),₹299,4.0,(1),,,
282,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3ODE4ODA2NTY2MjExMjA2OjE2NzU0NDQ4OTI6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444892%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","₹1,196",4.2,"(2,166)",,,
283,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3ODE4ODA2NTY2MjExMjA2OjE2NzU0NDQ4OTI6c3BfYnRmOjIwMDIyMzA1MzQ2MzA2OjowOjo&url=%2FCOSMUS-Polyester-Multi-functional-Convertible-15-6-Inch%2Fdp%2FB07D1R1K84%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444892%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,COSMUS Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop,"₹1,862",4.2,(890),,,
284,https://www.amazon.in//Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-273,Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women - Indiaink,₹774,4.2,"(1,071)",,,
285,https://www.amazon.in//Killer-Grey-Polyester-Backpack-Checkers/dp/B07VF5V55Y/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-274,KILLER Polyester Backpack - Checkers 29 Ltr Office Laptop Backpack,"₹1,315",4.3,(686),,,
286,https://www.amazon.in//DEEMOM-Polyester-School-Laptop-Compartment/dp/B084YQBDQX/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-275,DEEMOM Polyester 15 L Blue School Bag with Laptop Compartment (Black),₹349,3.9,(7),,,
287,https://www.amazon.in//Harissons-Super-EG-Laptop-Backpack/dp/B075V1WJ5M/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-276,Harissons Bags Super EG 34Ltrs Polyester 15.6 inch Laptop Backpacks for Men and Women (Black Navy Blue Green),₹991,3.8,(72),,,
288,https://www.amazon.in//Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-277,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,₹889,4.2,"(1,748)",,,
289,https://www.amazon.in//Miramar-Multi-Purpose-Vegetable-Bags-Multi-color/dp/B09VX65KKP/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-278,Miramar Fashion Multi-Purpose Washable Zip Vegetable Bags Vegetables Fruits Fridge Storage Reusable Bag for Fridge Fruit Storage Multi-color (Size = 8.5 X 13) (Pack Of 12),₹210,3.5,(2),,,
290,https://www.amazon.in//American-Tourister-FJ9-01-001/dp/B07N19WBSX/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-279,American Tourister Ohio Polyester 55 cms Blue Travel Duffle (FJ9 (0) 01 001),"₹1,999",4.3,"(1,692)",,,
291,https://www.amazon.in//DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-280,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,₹299,3.8,"(2,236)",,,
292,https://www.amazon.in//Nivia-Sports-Space-5412BB-Black/dp/B017IPN4HK/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-281,NIVIA Sports Space Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Sports and Travel Bag/Sports Kit/Duffle Bags Travel (Black/Blue),₹609,4.4,(906),,,
293,https://www.amazon.in//Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ39TB/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-282,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel (Grey),₹279,3.8,(64),,,
294,https://www.amazon.in//ladies-casual-spacious-backpack-college/dp/B0BQF697ZK/ref=sr_1_283?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-283,ladies casual spacious backpack hand bag for college girls women,₹299,,,,,
295,https://www.amazon.in//Lino-Perros-Womens-Handbag-White/dp/B07L4QGTR4/ref=sr_1_284?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-284,Lino Perros Faux Leather Handbag,"₹1,483",4.3,"(2,423)",,,
296,https://www.amazon.in//SAFARI-Denim-Casual-Backpack-DAYPACKNEO15CBDNB/dp/B07NSC4SL5/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-285,SAFARI 15 Ltrs Denim Blue Casual/School/College Backpack (DAYPACKNEO15CBDNB),₹530,4.0,"(12,160)",,,
297,https://www.amazon.in//regular-waterproof-storage-college-Backpack/dp/B08BYSL2ZT/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-286,The Westzone Regular Hi Storage 25 L Waterproof Rain Cover Laptop Backpack (Navy Blue Ct),₹499,3.9,(962),,,
298,https://www.amazon.in//ZIPLOC-Polyester-Waterproof-Backpack-Business/dp/B099FFLQ5Q/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-287,ZIPLOC Polyester 42 Liters Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack ( Black ),"₹1,599",3.6,(9),,,
299,https://www.amazon.in//Baggit-Womens-Sling-Bag-Small/dp/B0BNTQLVBF/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1675444893&sprefix=ba%2Caps%2C283&sr=8-288,Baggit Women's Sling Bag - Small (Blue),₹700,5.0,(1),,,
300,https://www.amazon.in//LEGAL-BRIBE-Womens-Checkered-Sling/dp/B098JQJ7VV/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-289,LEGAL BRIBE Checkered Sling,₹760,231,231,,,
301,https://www.amazon.in//AirCase-Anti-Gravity-Ergonomic-Technology-Protected/dp/B0B87NB61B/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-290,"AirCase Anti-Gravity Backpack for Men & Women, Weight Reducing 15.6” Laptop Bag for Travel & Office, Ergonomic Technology for Posture & Muscle Support, Patent Protected, In-built Shock Absorber","₹4,099",34,34,,,
302,https://www.amazon.in//Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-291,"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",₹999,"1,290","1,290",,,
303,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-292,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,"₹1,049","1,404","1,404",,,
304,https://www.amazon.in//Polyester-Crossbody-Messenger-Business-Spacious/dp/B09TL193PL/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-293,CRALOFT Polyester Side Bag For Men/Sling Bag/Crossbody Tablet Messenger Bag For Office Business Travel (Extra Spacious),₹529,272,272,,,
305,https://www.amazon.in//Backpack-Toddler-Animal-Cartoon-Super-Man/dp/B08D5N8FFV/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-294,"blue tree Cute Kid's Toddler Plush Animal Cartoon Mini Travel Bag Backpack (Super-Man, Blue, 1-6 Years)",₹288,225,225,,,
306,https://www.amazon.in//Nivia-5412OG-Polyester-Sports-Orange/dp/B07HCP7W3K/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-295,NIVIA Sports Space Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Sports and Travel Bag/Sports Kit/Duffle Bags Travel (Orange/Grey),₹775,43,43,,,
307,https://www.amazon.in//Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-296,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",₹989,79,79,,,
308,https://www.amazon.in//DZert-School-Plush-Backpacks-Cartoon/dp/B08BCP78YF/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-297,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹239,877,877,,,
309,https://www.amazon.in//Lavie-MARMA-Womens-Sling-Bag/dp/B07KMBX9ZL/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-298,Lavie Women's Marma Round Tassel Sling Bag | Ladies Purse Handbag | Crossbody Sling Bag,₹673,548,548,,,
310,https://www.amazon.in//Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTCZ4N/ref=sr_1_299?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-299,Tabelito® Basic Laptop Bag Sleeve Case Cover Pouch for 15.6 Inch(39.6cm) Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue),₹449,"1,822","1,822",,,
311,https://www.amazon.in//Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_300?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-300,"Golden Wolf Laptop Bag Business Anti-theft Backpack with Lock, Water Resistant College School Laptop Backpack with Rain Cover and USB Port Earphone Port, Backpack for 15.6-inch Laptop 25 L Travel Bag for Women and Men Gifts, Light Grey","₹1,946","3,188","3,188",,,
312,https://www.amazon.in//uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B69M182Q/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-301,"uppercase Medium 17 Ltrs Vegan Leather (14.6 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","₹1,600",109,109,,,
313,https://www.amazon.in//Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-302,wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,₹474,201,201,,,
314,https://www.amazon.in//Caprese-Yondella-Womens-Medium-Synthetic/dp/B07TY4NDVF/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-303,Caprese Women's Sling bag,"₹1,114","1,162","1,162",,,
315,https://www.amazon.in//HP-Odyssey-Backpack-15-6-inch-Laptop/dp/B012K57MYE/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1675444894&sprefix=ba%2Caps%2C283&sr=8-304,HP Odyssey Backpack for 15.6-inch Laptop (Grey/Green),"₹2,459","5,131","5,131",,,
